dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,FantopeOGD,10,28,313,0.094228,96.974768,1,0.092
CreditCard,FantopeOGD,10,28,314,0.256013,97.230781,1,0.092
CreditCard,FantopeOGD,10,28,315,0.119626,97.350407,1,0.092
CreditCard,FantopeOGD,10,28,316,0.136400,97.486807,1,0.093
CreditCard,FantopeOGD,10,28,317,0.084347,97.571154,1,0.093
CreditCard,FantopeOGD,10,28,318,0.173718,97.744873,1,0.093
CreditCard,FantopeOGD,10,28,319,0.189295,97.934168,1,0.093
CreditCard,FantopeOGD,10,28,320,0.279010,98.213178,1,0.094
CreditCard,FantopeOGD,10,28,321,0.312419,98.525597,1,0.094
CreditCard,FantopeOGD,10,28,322,0.129382,98.654979,1,0.094
CreditCard,FantopeOGD,10,28,323,0.106979,98.761958,1,0.095
CreditCard,FantopeOGD,10,28,324,0.116077,98.878036,1,0.095
CreditCard,FantopeOGD,10,28,325,0.147311,99.025347,1,0.095
CreditCard,FantopeOGD,10,28,326,0.169991,99.195338,1,0.095
CreditCard,FantopeOGD,10,28,327,0.202112,99.397450,1,0.096
CreditCard,FantopeOGD,10,28,328,0.099065,99.496515,1,0.096
CreditCard,FantopeOGD,10,28,329,0.310392,99.806907,1,0.096
CreditCard,FantopeOGD,10,28,330,0.230782,100.037689,1,0.097
CreditCard,FantopeOGD,10,28,331,0.282110,100.319799,1,0.097
CreditCard,FantopeOGD,10,28,332,0.105703,100.425502,1,0.097
CreditCard,FantopeOGD,10,28,333,0.119453,100.544956,1,0.098
CreditCard,FantopeOGD,10,28,334,0.275103,100.820059,1,0.099
CreditCard,FantopeOGD,10,28,335,0.127571,100.947630,1,0.100
CreditCard,FantopeOGD,10,28,336,0.213284,101.160914,1,0.100
CreditCard,FantopeOGD,10,28,337,0.182076,101.342990,1,0.100
CreditCard,FantopeOGD,10,28,338,0.070993,101.413983,1,0.101
CreditCard,FantopeOGD,10,28,339,0.104416,101.518399,1,0.101
CreditCard,FantopeOGD,10,28,340,0.138969,101.657368,1,0.102
CreditCard,FantopeOGD,10,28,341,0.174341,101.831709,1,0.102
CreditCard,FantopeOGD,10,28,342,0.194942,102.026650,1,0.103
CreditCard,FantopeOGD,10,28,343,0.178673,102.205323,1,0.103
CreditCard,FantopeOGD,10,28,344,0.329127,102.534449,1,0.104
CreditCard,FantopeOGD,10,28,345,0.077969,102.612419,1,0.104
CreditCard,FantopeOGD,10,28,346,0.126872,102.739291,1,0.105
CreditCard,FantopeOGD,10,28,347,0.086117,102.825408,1,0.105
CreditCard,FantopeOGD,10,28,348,0.082431,102.907839,1,0.105
CreditCard,FantopeOGD,10,28,349,0.210824,103.118663,1,0.106
CreditCard,FantopeOGD,10,28,350,0.088009,103.206672,1,0.107
CreditCard,FantopeOGD,10,28,351,0.229795,103.436466,1,0.107
CreditCard,FantopeOGD,10,28,352,0.086327,103.522794,1,0.108
CreditCard,FantopeOGD,10,28,353,0.359775,103.882569,1,0.108
CreditCard,FantopeOGD,10,28,354,0.166453,104.049022,1,0.108
CreditCard,FantopeOGD,10,28,355,0.079972,104.128994,1,0.109
CreditCard,FantopeOGD,10,28,356,0.065114,104.194107,1,0.109
CreditCard,FantopeOGD,10,28,357,0.119133,104.313240,1,0.110
CreditCard,FantopeOGD,10,28,358,0.311192,104.624432,1,0.110
CreditCard,FantopeOGD,10,28,359,0.095172,104.719604,1,0.111
CreditCard,FantopeOGD,10,28,360,0.065881,104.785485,1,0.112
CreditCard,FantopeOGD,10,28,361,0.464282,105.249767,1,0.112
